SalesOrderID,OrderDate,ShipDate,CustomerID,ShipToAddressID,BillToAddressID,SubTotal,TaxAmt,Freight,TotalDue
60938,11/26/2013,12/3/2013,28321,18906,18906,599.47,47.9576,14.9868,662.4144
60939,11/26/2013,12/3/2013,11070,22487,22487,2420.34,193.6272,60.5085,2674.4757
60940,11/26/2013,12/3/2013,26606,21362,21362,841.31,67.3048,21.0328,929.6476
60941,11/26/2013,12/3/2013,25417,17783,17783,1308.31,104.6648,32.7078,1445.6826
60942,11/26/2013,12/3/2013,25413,17960,17960,1228.83,98.3064,30.7208,1357.8572
60943,11/26/2013,12/3/2013,24645,24159,24159,2438.06,195.0448,60.9515,2694.0563
60944,11/26/2013,12/3/2013,25290,25603,25603,2419.06,193.5248,60.4765,2673.0613
60945,11/26/2013,12/3/2013,23156,21589,21589,616.95,49.356,15.4238,681.7298
60946,11/26/2013,12/3/2013,22292,27685,27685,553.97,44.3176,13.8493,612.1369
60947,11/26/2013,12/3/2013,22266,28835,28835,724.47,57.9576,18.1118,800.5394
60948,11/26/2013,12/3/2013,23145,25671,25671,574.98,45.9984,14.3745,635.3529
60949,11/26/2013,12/3/2013,22255,28991,28991,599.47,47.9576,14.9868,662.4144
60950,11/26/2013,12/3/2013,20828,22049,22049,1155.48,92.4384,28.887,1276.8054
60951,11/26/2013,12/3/2013,24030,20682,20682,1170.48,93.6384,29.262,1293.3804
60952,11/26/2013,12/3/2013,20808,29058,29058,1155.48,92.4384,28.887,1276.8054
60953,11/26/2013,12/3/2013,26869,20267,20267,553.97,44.3176,13.8493,612.1369
60954,11/26/2013,12/3/2013,22426,11662,11662,553.97,44.3176,13.8493,612.1369
60955,11/26/2013,12/3/2013,29478,19307,19307,2398.05,191.844,59.9513,2649.8453
60956,11/27/2013,12/4/2013,12853,12116,12116,2304.98,184.3984,57.6245,2547.0029
60957,11/27/2013,12/4/2013,13591,15169,15169,2334.97,186.7976,58.3743,2580.1419
60958,11/27/2013,12/4/2013,13580,28968,28968,2354.98,188.3984,58.8745,2602.2529
60959,11/27/2013,12/4/2013,13026,21361,21361,105.95,8.476,2.6488,117.0748
60960,11/27/2013,12/4/2013,17244,25142,25142,32.28,2.5824,0.807,35.6694
60961,11/27/2013,12/4/2013,18742,18541,18541,21.98,1.7584,0.5495,24.2879
60962,11/27/2013,12/4/2013,19085,12595,12595,75.97,6.0776,1.8993,83.9469
60963,11/27/2013,12/4/2013,21405,12702,12702,74.98,5.9984,1.8745,82.8529
60964,11/27/2013,12/4/2013,23128,16040,16040,39.98,3.1984,0.9995,44.1779
60965,11/27/2013,12/4/2013,22915,13516,13516,13.98,1.1184,0.3495,15.4479
60966,11/27/2013,12/4/2013,13615,15416,15416,78.98,6.3184,1.9745,87.2729
60967,11/27/2013,12/4/2013,25912,22689,22689,63.47,5.0776,1.5868,70.1344
60968,11/27/2013,12/4/2013,13623,26235,26235,3.99,0.3192,0.0998,4.409
60969,11/27/2013,12/4/2013,27952,20206,20206,2479.94,198.3952,61.9985,2740.3337
60970,11/27/2013,12/4/2013,15662,28190,28190,854.97,68.3976,21.3743,944.7419
60971,11/27/2013,12/4/2013,14939,29332,29332,2369.97,189.5976,59.2493,2618.8169
60972,11/27/2013,12/4/2013,28095,11772,11772,2.29,0.1832,0.0573,2.5305
60973,11/27/2013,12/4/2013,28867,20348,20348,63.97,5.1176,1.5993,70.6869
60974,11/27/2013,12/4/2013,11530,27981,27981,6.28,0.5024,0.157,6.9394
60975,11/27/2013,12/4/2013,29020,26042,26042,13.98,1.1184,0.3495,15.4479
60976,11/27/2013,12/4/2013,24968,13500,13500,44.54,3.5632,1.1135,49.2167
60977,11/27/2013,12/4/2013,19640,13592,13592,152.6,12.208,3.815,168.623
60978,11/27/2013,12/4/2013,19217,25409,25409,32.6,2.608,0.815,36.023
60979,11/27/2013,12/4/2013,23594,23979,23979,29.99,2.3992,0.7498,33.139
60980,11/27/2013,12/4/2013,13920,12016,12016,78.48,6.2784,1.962,86.7204
60981,11/27/2013,12/4/2013,15748,15278,15278,119.98,9.5984,2.9995,132.5779
60982,11/27/2013,12/4/2013,18666,15895,15895,58.98,4.7184,1.4745,65.1729
60983,11/27/2013,12/4/2013,16990,16074,16074,59.98,4.7984,1.4995,66.2779
60984,11/27/2013,12/4/2013,16082,14984,14984,39.98,3.1984,0.9995,44.1779
60985,11/27/2013,12/4/2013,18315,26076,26076,7.28,0.5824,0.182,8.0444
60986,11/27/2013,12/4/2013,15853,20455,20455,59.98,4.7984,1.4995,66.2779
60987,11/27/2013,12/4/2013,24805,13679,13679,4.99,0.3992,0.1248,5.514
60988,11/27/2013,12/4/2013,14762,12220,12220,4.99,0.3992,0.1248,5.514
60989,11/27/2013,12/4/2013,13672,27020,27020,119.98,9.5984,2.9995,132.5779
60990,11/27/2013,12/4/2013,17776,27735,27735,64.97,5.1976,1.6243,71.7919
60991,11/27/2013,12/4/2013,16281,18335,18335,63.97,5.1176,1.5993,70.6869
60992,11/27/2013,12/4/2013,17804,26055,26055,73.96,5.9168,1.849,81.7258
60993,11/27/2013,12/4/2013,15696,17438,17438,198.99,15.9192,4.9748,219.884
60994,11/27/2013,12/4/2013,21661,26328,26328,58.98,4.7184,1.4745,65.1729
60995,11/27/2013,12/4/2013,15445,25105,25105,64.97,5.1976,1.6243,71.7919
60996,11/27/2013,12/4/2013,19449,21708,21708,45.22,3.6176,1.1305,49.9681
60997,11/27/2013,12/4/2013,24875,14641,14641,27.77,2.2216,0.6943,30.6859
60998,11/27/2013,12/4/2013,11024,25929,25929,42.28,3.3824,1.057,46.7194
60999,11/27/2013,12/4/2013,15172,19740,19740,45.24,3.6192,1.131,49.9902
61000,11/27/2013,12/4/2013,11887,28025,28025,74.98,5.9984,1.8745,82.8529
61001,11/27/2013,12/4/2013,16840,23455,23455,56.97,4.5576,1.4243,62.9519
61002,11/27/2013,12/4/2013,11419,25844,25844,48.97,3.9176,1.2243,54.1119
61003,11/27/2013,12/4/2013,12592,29808,29808,8.99,0.7192,0.2248,9.934
61004,11/27/2013,12/4/2013,12269,21274,21274,43.98,3.5184,1.0995,48.5979
61005,11/27/2013,12/4/2013,20472,22706,22706,2482.23,198.5784,62.0558,2742.8642
61006,11/27/2013,12/4/2013,17163,12760,12760,1732.26,138.5808,43.3065,1914.1473
61007,11/27/2013,12/4/2013,16021,18577,18577,539.99,43.1992,13.4998,596.689
61008,11/27/2013,12/4/2013,14398,26697,26697,804.48,64.3584,20.112,888.9504
61009,11/27/2013,12/4/2013,14415,27486,27486,769.49,61.5592,19.2373,850.2865
61010,11/27/2013,12/4/2013,14365,23966,23966,804.48,64.3584,20.112,888.9504
61011,11/27/2013,12/4/2013,14366,12678,12678,897.44,71.7952,22.436,991.6712
61012,11/27/2013,12/4/2013,15892,24618,24618,618.47,49.4776,15.4618,683.4094
61013,11/27/2013,12/4/2013,14605,16958,16958,2316.97,185.3576,57.9243,2560.2519
61014,11/27/2013,12/4/2013,13477,11972,11972,2329.98,186.3984,58.2495,2574.6279
61015,11/27/2013,12/4/2013,11933,23622,23622,2354.99,188.3992,58.8748,2602.264
61016,11/27/2013,12/4/2013,15363,15676,15676,2334.97,186.7976,58.3743,2580.1419
61017,11/27/2013,12/4/2013,14120,12333,12333,2376.45,190.116,59.4113,2625.9773
61018,11/27/2013,12/4/2013,14240,15831,15831,2390.95,191.276,59.7738,2641.9998
61019,11/27/2013,12/4/2013,25586,25235,25235,1223.84,97.9072,30.596,1352.3432
61020,11/27/2013,12/4/2013,22225,12502,12502,603.49,48.2792,15.0873,666.8565
61021,11/27/2013,12/4/2013,21620,16985,16985,548.98,43.9184,13.7245,606.6229
61022,11/27/2013,12/4/2013,22249,14858,14858,539.99,43.1992,13.4998,596.689
61023,11/27/2013,12/4/2013,22250,27813,27813,548.98,43.9184,13.7245,606.6229
61024,11/27/2013,12/4/2013,20196,15329,15329,1120.49,89.6392,28.0123,1238.1415
61025,11/27/2013,12/4/2013,27181,21909,21909,1155.48,92.4384,28.887,1276.8054
61026,11/27/2013,12/4/2013,26895,28978,28978,553.97,44.3176,13.8493,612.1369
61027,11/27/2013,12/4/2013,26910,28790,28790,588.96,47.1168,14.724,650.8008
61028,11/27/2013,12/4/2013,16824,24032,24032,2393.06,191.4448,59.8265,2644.3313
61029,11/27/2013,12/4/2013,13575,28870,28870,2420.34,193.6272,60.5085,2674.4757
61030,11/27/2013,12/4/2013,29407,26914,26914,2452.04,196.1632,61.301,2709.5042
61031,11/27/2013,12/4/2013,27876,22446,22446,1214.85,97.188,30.3713,1342.4093
61032,11/27/2013,12/4/2013,28487,19840,19840,805.33,64.4264,20.1333,889.8897
61033,11/28/2013,12/5/2013,17069,20439,20439,848.47,67.8776,21.2118,937.5594
61034,11/28/2013,12/5/2013,14427,17000,17000,2474.94,197.9952,61.8735,2734.8087
61035,11/28/2013,12/5/2013,14181,12161,12161,2319.99,185.5992,57.9998,2563.589
61036,11/28/2013,12/5/2013,11606,26167,26167,2343.96,187.5168,58.599,2590.0758
61037,11/28/2013,12/5/2013,14931,14115,14115,2378.95,190.316,59.4738,2628.7398
61038,11/28/2013,12/5/2013,12745,21864,21864,2376.96,190.1568,59.424,2626.5408
61039,11/28/2013,12/5/2013,19591,29378,29378,21.49,1.7192,0.5373,23.7465
61040,11/28/2013,12/5/2013,16480,26396,26396,75.97,6.0776,1.8993,83.9469
61041,11/28/2013,12/5/2013,17752,18835,18835,1775.97,142.0776,44.3993,1962.4469
61042,11/28/2013,12/5/2013,17773,29862,29862,1750.98,140.0784,43.7745,1934.8329
61043,11/28/2013,12/5/2013,18627,15316,15316,583.97,46.7176,14.5993,645.2869
61044,11/28/2013,12/5/2013,20717,28033,28033,2457.33,196.5864,61.4333,2715.3497
61045,11/28/2013,12/5/2013,13811,26727,26727,819.48,65.5584,20.487,905.5254
61046,11/28/2013,12/5/2013,28151,19908,19908,4.99,0.3992,0.1248,5.514
61047,11/28/2013,12/5/2013,27563,23353,23353,84.96,6.7968,2.124,93.8808
61048,11/28/2013,12/5/2013,26064,25793,25793,49.48,3.9584,1.237,54.6754
61049,11/28/2013,12/5/2013,24938,20128,20128,38.88,3.1104,0.972,42.9624
61050,11/28/2013,12/5/2013,12530,16515,16515,68.97,5.5176,1.7243,76.2119
61051,11/28/2013,12/5/2013,24751,17652,17652,147.28,11.7824,3.682,162.7444
61052,11/28/2013,12/5/2013,22098,11965,11965,69.97,5.5976,1.7493,77.3169
61053,11/28/2013,12/5/2013,15310,12011,12011,17.27,1.3816,0.4318,19.0834
61054,11/28/2013,12/5/2013,15863,25843,25843,69.97,5.5976,1.7493,77.3169
61055,11/28/2013,12/5/2013,11651,28774,28774,69.99,5.5992,1.7498,77.339
61056,11/28/2013,12/5/2013,19231,27894,27894,69.99,5.5992,1.7498,77.339
61057,11/28/2013,12/5/2013,28260,25019,25019,7.28,0.5824,0.182,8.0444
61058,11/28/2013,12/5/2013,24816,28135,28135,4.99,0.3992,0.1248,5.514
61059,11/28/2013,12/5/2013,13924,21381,21381,29.93,2.3944,0.7483,33.0727
61060,11/28/2013,12/5/2013,18573,18753,18753,46.47,3.7176,1.1618,51.3494
61061,11/28/2013,12/5/2013,15612,18096,18096,74.98,5.9984,1.8745,82.8529
61062,11/28/2013,12/5/2013,12739,26057,26057,35,2.8,0.875,38.675
61063,11/28/2013,12/5/2013,21128,11638,11638,4.99,0.3992,0.1248,5.514
61064,11/28/2013,12/5/2013,21864,25845,25845,28.98,2.3184,0.7245,32.0229
61065,11/28/2013,12/5/2013,19498,20394,20394,31.27,2.5016,0.7818,34.5534
61066,11/28/2013,12/5/2013,27842,12125,12125,23.78,1.9024,0.5945,26.2769
61067,11/28/2013,12/5/2013,20924,15681,15681,69.97,5.5976,1.7493,77.3169
61068,11/28/2013,12/5/2013,22552,25219,25219,21.49,1.7192,0.5373,23.7465
61069,11/28/2013,12/5/2013,25648,18088,18088,4.99,0.3992,0.1248,5.514
61070,11/28/2013,12/5/2013,28454,12580,12580,88.97,7.1176,2.2243,98.3119
61071,11/28/2013,12/5/2013,11847,15882,15882,74.98,5.9984,1.8745,82.8529
61072,11/28/2013,12/5/2013,12511,18353,18353,8.99,0.7192,0.2248,9.934
61073,11/28/2013,12/5/2013,14578,25469,25469,848.47,67.8776,21.2118,937.5594
61074,11/28/2013,12/5/2013,11813,28241,28241,2374.98,189.9984,59.3745,2624.3529
61075,11/28/2013,12/5/2013,14297,29699,29699,2334.98,186.7984,58.3745,2580.1529
61076,11/28/2013,12/5/2013,11955,25820,25820,2374.98,189.9984,59.3745,2624.3529
61077,11/28/2013,12/5/2013,14597,24498,24498,2384.25,190.74,59.6063,2634.5963
61078,11/28/2013,12/5/2013,11250,11546,11546,786.33,62.9064,19.6583,868.8947
61079,11/28/2013,12/5/2013,19958,27788,27788,2478.24,198.2592,61.956,2738.4552
61080,11/28/2013,12/5/2013,24372,24261,24261,1174.48,93.9584,29.362,1297.8004
61081,11/28/2013,12/5/2013,11445,19532,19532,2393.06,191.4448,59.8265,2644.3313
61082,11/28/2013,12/5/2013,12114,23808,23808,2393.06,191.4448,59.8265,2644.3313
61083,11/28/2013,12/5/2013,25396,23652,23652,2398.05,191.844,59.9513,2649.8453
61084,11/28/2013,12/5/2013,25430,20630,20630,2419.06,193.5248,60.4765,2673.0613
61085,11/28/2013,12/5/2013,22182,18849,18849,2428.05,194.244,60.7013,2682.9953
61086,11/28/2013,12/5/2013,24520,28007,28007,2462.55,197.004,61.5638,2721.1178
61087,11/28/2013,12/5/2013,24632,17413,17413,2483.03,198.6424,62.0758,2743.7482
61088,11/28/2013,12/5/2013,19527,25936,25936,1219.45,97.556,30.4863,1347.4923
61089,11/28/2013,12/5/2013,20191,29459,29459,1143.46,91.4768,28.5865,1263.5233
61090,11/28/2013,12/5/2013,16955,24086,24086,1760.47,140.8376,44.0118,1945.3194
61091,11/28/2013,12/5/2013,17465,18535,18535,1764.96,141.1968,44.124,1950.2808
61092,11/28/2013,12/5/2013,22623,23747,23747,553.97,44.3176,13.8493,612.1369
61093,11/29/2013,12/6/2013,11611,15499,15499,2294.99,183.5992,57.3748,2535.964
61094,11/29/2013,12/6/2013,13595,24910,24910,2309.97,184.7976,57.7493,2552.5169
61095,11/29/2013,12/6/2013,14185,27436,27436,2344.96,187.5968,58.624,2591.1808
61096,11/29/2013,12/6/2013,12486,11527,11527,2309.97,184.7976,57.7493,2552.5169
61097,11/29/2013,12/6/2013,14773,15120,15120,2414.99,193.1992,60.3748,2668.564
61098,11/29/2013,12/6/2013,16681,22174,22174,32.28,2.5824,0.807,35.6694
61099,11/29/2013,12/6/2013,16615,12230,12230,56.96,4.5568,1.424,62.9408
61100,11/29/2013,12/6/2013,24886,23129,23129,80.47,6.4376,2.0118,88.9194
61101,11/29/2013,12/6/2013,20631,19837,19837,71.96,5.7568,1.799,79.5158
61102,11/29/2013,12/6/2013,19976,20933,20933,27.77,2.2216,0.6943,30.6859
61103,11/29/2013,12/6/2013,20155,19347,19347,59.98,4.7984,1.4995,66.2779
61104,11/29/2013,12/6/2013,17298,23520,23520,120.46,9.6368,3.0115,133.1083
61105,11/29/2013,12/6/2013,27716,23994,23994,7.28,0.5824,0.182,8.0444
61106,11/29/2013,12/6/2013,13613,29355,29355,69.99,5.5992,1.7498,77.339
61107,11/29/2013,12/6/2013,17068,26419,26419,53.99,4.3192,1.3498,59.659
61108,11/29/2013,12/6/2013,12665,23364,23364,2.29,0.1832,0.0573,2.5305
61109,11/29/2013,12/6/2013,16627,14886,14886,34.89,2.7912,0.8723,38.5535
61110,11/29/2013,12/6/2013,17847,26766,26766,1700.99,136.0792,42.5248,1879.594
61111,11/29/2013,12/6/2013,17841,22662,22662,621.96,49.7568,15.549,687.2658
61112,11/29/2013,12/6/2013,23926,12459,12459,2443.35,195.468,61.0838,2699.9018
61113,11/29/2013,12/6/2013,14137,22973,22973,819.48,65.5584,20.487,905.5254
61114,11/29/2013,12/6/2013,12857,18561,18561,2334.98,186.7984,58.3745,2580.1529
61115,11/29/2013,12/6/2013,11519,16746,16746,84.98,6.7984,2.1245,93.9029
61116,11/29/2013,12/6/2013,11499,20708,20708,122.29,9.7832,3.0573,135.1305
61117,11/29/2013,12/6/2013,13072,28582,28582,120,9.6,3,132.6
61118,11/29/2013,12/6/2013,11262,29638,29638,29.48,2.3584,0.737,32.5754
61119,11/29/2013,12/6/2013,11719,13228,13228,60.47,4.8376,1.5118,66.8194
61120,11/29/2013,12/6/2013,11253,26098,26098,63.97,5.1176,1.5993,70.6869
61121,11/29/2013,12/6/2013,11253,26098,26098,23.78,1.9024,0.5945,26.2769
61122,11/29/2013,12/6/2013,11660,16327,16327,89.46,7.1568,2.2365,98.8533
61123,11/29/2013,12/6/2013,25006,17829,17829,29.98,2.3984,0.7495,33.1279
61124,11/29/2013,12/6/2013,25374,16481,16481,71.58,5.7264,1.7895,79.0959
61125,11/29/2013,12/6/2013,23180,28390,28390,152.28,12.1824,3.807,168.2694
61126,11/29/2013,12/6/2013,11520,18281,18281,93.49,7.4792,2.3373,103.3065
61127,11/29/2013,12/6/2013,21368,24868,24868,14.98,1.1984,0.3745,16.5529
61128,11/29/2013,12/6/2013,21452,24254,24254,49.97,3.9976,1.2493,55.2169
61129,11/29/2013,12/6/2013,19654,22872,22872,78.98,6.3184,1.9745,87.2729
61130,11/29/2013,12/6/2013,27428,16836,16836,94.48,7.5584,2.362,104.4004
61131,11/29/2013,12/6/2013,18652,19688,19688,13.98,1.1184,0.3495,15.4479
61132,11/29/2013,12/6/2013,14627,25685,25685,7.28,0.5824,0.182,8.0444
61133,11/29/2013,12/6/2013,16932,26222,26222,7.28,0.5824,0.182,8.0444
61134,11/29/2013,12/6/2013,15459,15129,15129,34.92,2.7936,0.873,38.5866
61135,11/29/2013,12/6/2013,17857,14871,14871,24.99,1.9992,0.6248,27.614
61136,11/29/2013,12/6/2013,16186,25358,25358,64.97,5.1976,1.6243,71.7919
61137,11/29/2013,12/6/2013,12498,22833,22833,39.99,3.1992,0.9998,44.189
61138,11/29/2013,12/6/2013,19822,25775,25775,36.96,2.9568,0.924,40.8408
61139,11/29/2013,12/6/2013,16282,15362,15362,24.27,1.9416,0.6068,26.8184
61140,11/29/2013,12/6/2013,16042,13767,13767,24.99,1.9992,0.6248,27.614
61141,11/29/2013,12/6/2013,28546,21029,21029,119.98,9.5984,2.9995,132.5779
61142,11/29/2013,12/6/2013,24857,12690,12690,4.99,0.3992,0.1248,5.514
61143,11/29/2013,12/6/2013,13688,20298,20298,27.28,2.1824,0.682,30.1444
61144,11/29/2013,12/6/2013,19272,26189,26189,13.98,1.1184,0.3495,15.4479
61145,11/29/2013,12/6/2013,18040,27332,27332,193.98,15.5184,4.8495,214.3479
61146,11/29/2013,12/6/2013,12956,20090,20090,99.47,7.9576,2.4868,109.9144
61147,11/29/2013,12/6/2013,12146,13425,13425,99.47,7.9576,2.4868,109.9144
61148,11/29/2013,12/6/2013,12933,26543,26543,133.96,10.7168,3.349,148.0258
61149,11/29/2013,12/6/2013,12416,28088,28088,39.99,3.1992,0.9998,44.189
61150,11/29/2013,12/6/2013,16673,27356,27356,2466.32,197.3056,61.658,2725.2836
61151,11/29/2013,12/6/2013,22995,11671,11671,2482.23,198.5784,62.0558,2742.8642
61152,11/29/2013,12/6/2013,14414,20412,20412,793.46,63.4768,19.8365,876.7733
61153,11/29/2013,12/6/2013,13949,29725,29725,2366.96,189.3568,59.174,2615.4908
61154,11/29/2013,12/6/2013,13905,15786,15786,2366.96,189.3568,59.174,2615.4908
61155,11/29/2013,12/6/2013,11797,22767,22767,2394.46,191.5568,59.8615,2645.8783
61156,11/29/2013,12/6/2013,11778,12444,12444,2294.99,183.5992,57.3748,2535.964
61157,11/29/2013,12/6/2013,26965,18957,18957,776.33,62.1064,19.4083,857.8447
61158,11/29/2013,12/6/2013,23348,11675,11675,1723.96,137.9168,43.099,1904.9758
61159,11/29/2013,12/6/2013,17308,17898,17898,2443.35,195.468,61.0838,2699.9018
61160,11/29/2013,12/6/2013,19975,26617,26617,2478.34,198.2672,61.9585,2738.5657
61161,11/29/2013,12/6/2013,25052,26740,26740,1155.48,92.4384,28.887,1276.8054
61162,11/29/2013,12/6/2013,22577,12946,12946,561.48,44.9184,14.037,620.4354
61163,11/29/2013,12/6/2013,22572,26515,26515,553.97,44.3176,13.8493,612.1369
61164,11/29/2013,12/6/2013,27359,20241,20241,561.48,44.9184,14.037,620.4354
61165,11/29/2013,12/6/2013,11101,26896,26896,2422.54,193.8032,60.5635,2676.9067
61166,11/29/2013,12/6/2013,25867,25529,25529,2384.07,190.7256,59.6018,2634.3974
61167,11/29/2013,12/6/2013,23176,23972,23972,539.99,43.1992,13.4998,596.689
61168,11/29/2013,12/6/2013,19123,28655,28655,1170.48,93.6384,29.262,1293.3804
61169,11/29/2013,12/6/2013,26937,15057,15057,619.46,49.5568,15.4865,684.5033
61170,11/29/2013,12/6/2013,26913,11908,11908,607.96,48.6368,15.199,671.7958
61171,11/29/2013,12/6/2013,11241,11456,11456,553.97,44.3176,13.8493,612.1369
61172,11/29/2013,12/6/2013,28446,12431,12431,2398.05,191.844,59.9513,2649.8453
61173,11/30/2013,12/7/2013,29825,985,985,29140.8,2788.1476,871.2961,32800.2437
61174,11/30/2013,12/7/2013,30039,627,627,6899.304,660.914,206.5356,7766.7536
61175,11/30/2013,12/7/2013,29776,636,636,25882.74,2477.352,774.1725,29134.2645
61176,11/30/2013,12/7/2013,30001,728,728,1466.01,125.658,39.2681,1630.9361
61177,11/30/2013,12/7/2013,29734,517,517,21131.946,2047.9871,639.996,23819.9291
61178,11/30/2013,12/7/2013,29565,1073,1073,2689.176,258.1609,80.6753,3028.0122
61179,11/30/2013,12/7/2013,29994,482,482,39248.358,3775.9204,1179.9751,44204.2535
61180,11/30/2013,12/7/2013,29602,428,428,3490.608,336.7046,105.2202,3932.5328
61181,11/30/2013,12/7/2013,30065,767,767,30500.112,2925.1922,914.1226,34339.4268
61182,11/30/2013,12/7/2013,29580,849,849,52697.2377,5053.0058,1579.0643,59329.3078
61183,11/30/2013,12/7/2013,29599,877,877,32.394,2.8075,0.8773,36.0788
61184,11/30/2013,12/7/2013,29641,1088,1088,94493.6651,9076.1461,2836.2957,106406.1069
61185,11/30/2013,12/7/2013,29502,893,893,461.694,44.3226,13.8508,519.8674
61186,11/30/2013,12/7/2013,29614,529,529,32743.566,3155.3159,986.0362,36884.9181
61187,11/30/2013,12/7/2013,29890,855,855,65.988,5.279,1.6497,72.9167
61188,11/30/2013,12/7/2013,30116,1044,1044,49123.686,4719.434,1474.8231,55317.9431
61189,11/30/2013,12/7/2013,29827,631,631,61946.28,5941.1179,1856.5994,69743.9973
61190,11/30/2013,12/7/2013,29693,731,731,37202.7812,3571.9536,1116.2355,41890.9703
61191,11/30/2013,12/7/2013,29694,787,787,602.346,59.4315,18.5723,680.3498
61192,11/30/2013,12/7/2013,30096,782,782,2783.988,267.2628,83.5196,3134.7704
61193,11/30/2013,12/7/2013,29772,11380,560,56181.095,5393.1834,1685.3698,63259.6482
61194,11/30/2013,12/7/2013,29874,647,647,3040.662,290.4812,90.7754,3421.9186
61195,11/30/2013,12/7/2013,29689,865,865,40026.1913,3868.156,1208.7987,45103.146
61196,11/30/2013,12/7/2013,30000,485,485,28038.636,2724.5596,851.4249,31614.6205
61197,11/30/2013,12/7/2013,29745,746,746,12629.256,1057.8925,330.5914,14017.7399
61198,11/30/2013,12/7/2013,29745,746,746,323.994,31.1034,9.7198,364.8172
61199,11/30/2013,12/7/2013,29497,889,889,57374.4399,5610.6124,1753.3164,64738.3687
61200,11/30/2013,12/7/2013,29987,1023,1023,70731.3713,6864.8492,2145.2654,79741.4859
61201,11/30/2013,12/7/2013,29654,579,579,1880.922,175.8652,54.9579,2111.7451
61202,11/30/2013,12/7/2013,29683,875,875,4424.94,422.0506,131.8908,4978.8814
61203,11/30/2013,12/7/2013,29650,1059,1059,83.988,7.279,2.2747,93.5417
61204,11/30/2013,12/7/2013,29692,494,494,22748.73,2157.262,674.1444,25580.1364
61205,11/30/2013,12/7/2013,29604,956,956,377.946,32.7553,10.236,420.9373
61206,11/30/2013,12/7/2013,29974,629,629,41.994,3.6395,1.1373,46.7708
61207,11/30/2013,12/7/2013,29747,895,895,2186.754,212.0877,66.2774,2465.1191
61208,11/30/2013,12/7/2013,29970,439,439,9311.562,893.91,279.3469,10484.8189
61209,11/30/2013,12/7/2013,29647,820,820,28194.27,2701.4897,844.2155,31739.9752
61210,11/30/2013,12/7/2013,29783,1075,1075,14805.5231,1399.3803,437.3064,16642.2098
61211,11/30/2013,12/7/2013,29605,1060,1060,23412.8828,2245.3795,701.6811,26359.9434
61212,11/30/2013,12/7/2013,29631,1003,1003,8070.408,774.7592,242.1122,9087.2794
61213,11/30/2013,12/7/2013,29867,860,860,7565.16,726.2554,226.9548,8518.3702
61214,11/30/2013,12/7/2013,29778,650,650,4706.058,451.7816,141.1817,5299.0213
61215,11/30/2013,12/7/2013,29761,525,525,2842.5929,271.6556,84.8924,3199.1409
61216,11/30/2013,12/7/2013,29909,694,694,28344.6431,2704.1295,845.0405,31893.8131
61217,11/30/2013,12/7/2013,29500,962,962,24951.1148,2398.6103,749.5657,28099.2908
61218,11/30/2013,12/7/2013,29744,1068,1068,41791.007,3998.0017,1249.3755,47038.3842
61219,11/30/2013,12/7/2013,29820,831,831,23752.416,2281.8134,713.0667,26747.2961
61220,11/30/2013,12/7/2013,29682,1051,1051,108.564,9.4089,2.9403,120.9132
61221,11/30/2013,12/7/2013,29591,584,584,4443.726,425.1753,132.8673,5001.7686
61222,11/30/2013,12/7/2013,30067,464,464,21286.536,2043.0072,638.4398,23967.983
61223,11/30/2013,12/7/2013,29811,755,755,1544.97,146.7493,45.8592,1737.5785
61224,11/30/2013,12/7/2013,29844,821,821,35379.504,3384.2973,1057.5929,39821.3942
61225,11/30/2013,12/7/2013,29670,411,411,12485.4,1196.8204,374.0064,14056.2268
61226,11/30/2013,12/7/2013,29648,437,437,680.91,60.1761,18.805,759.8911
61227,11/30/2013,12/7/2013,29489,1069,1069,57449.604,5496.2454,1717.5767,64663.4261
61228,11/30/2013,12/7/2013,29704,917,917,22453.7528,2128.0226,665.0071,25246.7825
61229,11/30/2013,12/7/2013,29941,645,645,24336.0013,2329.3175,727.9117,27393.2305
61230,11/30/2013,12/7/2013,30075,968,968,26545.616,2533.6692,791.7716,29871.0568
61231,11/30/2013,12/7/2013,30114,693,693,181.176,15.282,4.7756,201.2336
61232,11/30/2013,12/7/2013,29671,465,465,14427.738,1385.0628,432.8321,16245.6329
61233,11/30/2013,12/7/2013,30057,951,951,24.294,2.397,0.7491,27.4401
61234,11/30/2013,12/7/2013,29533,801,801,10127.724,971.0998,303.4687,11402.2925
61235,11/30/2013,12/7/2013,29595,417,417,31850.424,3059.0831,955.9635,35865.4706
61236,11/30/2013,12/7/2013,29805,994,994,13721.79,1315.6241,411.1325,15448.5466
61237,11/30/2013,12/7/2013,29656,414,414,5115.312,491.07,153.4594,5759.8414
61238,11/30/2013,12/7/2013,29587,664,664,22608.8577,2150.5215,672.038,25431.4172
61239,11/30/2013,12/7/2013,29658,800,800,18775.686,1793.3367,560.4177,21129.4404
61240,11/30/2013,12/7/2013,30109,826,826,13804.8356,1300.5815,406.4317,15511.8488
61241,11/30/2013,12/7/2013,29737,882,882,26298.588,2540.8838,794.0262,29633.498
61242,11/30/2013,12/7/2013,29679,736,736,2049.276,196.4282,61.3838,2307.088
61243,11/30/2013,12/7/2013,29992,1024,1024,14608.224,1373.8629,429.3322,16411.4191
61244,11/30/2013,12/7/2013,30070,845,845,54955.896,5265.2773,1645.3992,61866.5725
